,Message,Retweet Count,Created At,Username,Geo,Coord,Metadata
2591,"#clasicos del #rock y #Pop 
En Radio Infinity 
https://t.co/hyT3lgYVQr https://t.co/vodHZbcEoX",0,2019-08-28 18:47:51,Radio Infinity,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2592,"Este #viernes !! 21hs
explota #almagro https://t.co/gG72egfAJT !!
Gascón 104 | C.A.B.A.
junto a @granadametal y sobrevivencia.ok 
tremenda noche asegurada, Salu!
#rastro #rock #metal #live #show #estadosalvaje… https://t.co/PRhV12Zlzm",1,2019-08-28 18:44:28,Rastro Metal,"{'type': 'Point', 'coordinates': [-34.61116, -58.42452]}","{'type': 'Point', 'coordinates': [-58.42452, -34.61116]}","{'iso_language_code': 'es', 'result_type': 'recent'}"
2593,"#BuenMiercoles: hoy #Dance, #Rock &amp; #Pop, #Retro y mucho mas de 16 a 18 hs por Fm Pz 101.5 Mhz o https://t.co/QxwUJ9FdmP. #LaClave 3394! Unico día con lo mejor de la música en otro idioma!",1,2019-08-28 18:42:15,Lobo Zunino,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2594,El nuevo álbum de Bon Jovi tendrá tendrá como uno de sus temas los tiroteos masivos en Estados Unidos https://t.co/bpRW4FCAZJ via @@elclubdelrock #bonjovi #DiscoNuevo #Rock #Noticias,0,2019-08-28 18:38:32,Raton Rockero,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2595,Festival #Lampa #Rock anuncia versión 2019 totalmente gratuita https://t.co/oIcIqxzqsB,0,2019-08-28 18:32:51,Olga Cartonera,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2596,Otra semana en @solyrabiaradio el pasado domingo y tuve el placer de pinchar a #Talco y su #LOdoredellaMort! el próximo Domingo te espero en #DalePunkiDale repasando al panorama estatal e internacional de #melilla #punk #rock #ska #metal https://t.co/ksu6soCBTE,1,2019-08-28 18:30:41,Dale Punki Dale,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2597,"En los 80 no diferían tanto las cosas con respecto ahora.

«El tesoro de Nita: El lenguaje de la tierra»

#terror #aventura #acción #fantasía #monstruos #folk #kindleUnlimited  #PremioLiterarioAmazon2019
#Rock #RockRadical #MovidaMadrileña #años80 #80s

https://t.co/gy6RKQHauH",0,2019-08-28 18:30:14,Jorge Garcia Garrido,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2598,"Por falta de tiempo teníamos el blog en standby, pero volvemos a tope y con muchas ganas! Y que mejor que con una entrada de Sun Studio, donde empezó el Rock'n'Roll, por aquí han pasado artistas como #ElvisPresley o #JohnyCash
#tennessee #memphis #rock 
https://t.co/P5kp7isAUL",0,2019-08-28 18:29:23,me pillas viajando,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2599,“ESCENA ROCK”: Es un programa dedicado a este género en sus diferentes tendencias: #Rock #Metal #Fusion #Blues #Jazz #Punk y sus vertientes,0,2019-08-28 18:27:17,EscenaRock,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2600,"Temazo de Los Piojos para esta tarde, #BuenMiercoles a puro #Rock 🇦🇷🎸 gente!!! https://t.co/wS6UOc5fg6",0,2019-08-28 18:25:13,Kevin Areco 🇦🇷,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2601,"Nuevo articulo en mi Web sobre la III Edición Festival Rock en Femenino @THUNDERMOTHER @burningwitches_  @pinballwizardse @BandOutreach #heavymetal #metal #hardrock #FestivalRockEnFemenino #Rock @orphe666 @IvoniusAlive @LauraGilligan7 

https://t.co/ORheXn3HWZ https://t.co/g5MzSJVGkT",0,2019-08-28 18:18:55,Fenix Metal/Rock,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2602,"Desde Cancún, Quintana Roo, México...

¡AL AIRE!

#ProgramaSinNombre
Lunes a viernes
1 a 2:30 de la tarde
Origen 95.3 FM 
https://t.co/GrY892pHqm
Cabina: 361 7043

#Cancún #Rock https://t.co/cTj6NCf3hh",0,2019-08-28 18:18:32,Rock Addict,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2603,"Hoy tenemos una de las ""canciones que no soportamos"" sin animo para la polemica pero con ganas de escucharos si no estais de acuerdo

#twistedsisters #rock #classicrock #music #musica #werenotgonnatakeit #heavymetal… https://t.co/TVBaBf3g6S",1,2019-08-28 18:12:42,7dias7notas blog musical,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2604,"Antes de que llegue a La Trastienda charlamos con @SignosArgentina en #LaVozDelCerro 

#radio #entrevistas #musica #online #envivo #rock en La Voz del Cerro https://t.co/Q7SD1jDjz3",1,2019-08-28 18:06:32,33 De Mano,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2605,"Estamos muy felices 🤩🤩🤩, estrenamos vídeo ! 🎥🌈🎉✨
El día viernes 30 de Agosto lo  lanzamos en nuestras redes  estara disponible acaaa ::::::    https://t.co/53xv6BNyVY
#videoclip #luces #banda #musica #mujeresmusicasargentinas #mujeresmusicas #estrenos #rock #indira https://t.co/s8Ja8fP5wL",0,2019-08-28 18:05:57,INDIRA,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2606,"#ParaRecordar: @masacremetalofi en vivo, Medellín 18 de julio de 2015.

#Fotografía #Rock &amp; #Metal: #PorQueLaMúsicaTambiénSeVe

#Photography #Music #LiveMusic #ConcertPhotography #Retrato #Portrait #concertphoto… https://t.co/PQVVxzFaTS",0,2019-08-28 18:04:57,Alberto Mira Mora,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2607,"Este jueves charlamos con @ceveryno por #LaVozDelCerro

#radio #entrevistas #musica #rock #envivo #online en La Voz del Cerro https://t.co/1h4H20r8VB",2,2019-08-28 18:04:35,33 De Mano,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2608,"Una de #serugiran esperando a les alumnes
#cinemaverite algún día la saco completa!!
 .
.
.
.
.
.
.
#charlygarcia #rock #rockargentino #music #musica #cantantes #clases #clasescanto #clasesguitarra #campsguitars en… https://t.co/Z0VwlLWDdC",0,2019-08-28 18:04:23,Juan S Bonetto,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2609,"Descárgate gratis nuestras maquetas en https://t.co/O0m2YDjuyz Esperemos que te gusten #viñarock #rock #punkrock August 28, 2019 at 08:00PM",0,2019-08-28 18:00:40,OVAM Rock Valencia,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2610,"#TalDiaComoHoy en 2007 @BenHarper publicaba su disco Lifeline. 
@lagrantravesia siempre con la mejor música #rock‼️

#radiofreerock🤘 #podcast #ivoox #Musica #California #radio #music 
 https://t.co/iPj1IvzxmP",0,2019-08-28 18:00:31,lagrantravesiaradio,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2611,"El Volumen 27 de @sumergidaciudad incluye el tema “Thinking of You” de @SimplyRedHQ 
LINK - https://t.co/Rvr8I2pOtu
#podcast #radioindie #indiemusic #bands #indierock #IndieNation #indiepop #indieband #indiescene #music #musica #laciudadsumergida #rock #rockalternativo #radio https://t.co/lUbWpAYM7U",0,2019-08-28 18:00:14,𝙻𝚊 𝙲𝚒𝚞𝚍𝚊𝚍 𝚂𝚞𝚖𝚎𝚛𝚐𝚒𝚍𝚊,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2612,"Se me trabó la mandíbula.
noventipicook en barcarnal 🔥
📷 jchew_photoart 

.
.
.
.
#9X #1990s #90s #grunge #coverband #musiclifestyle #alternative #rock #guitar #singer #stp #pearljam #soundgarden #chriscornell #qotsa… https://t.co/6JEwKuGttB",0,2019-08-28 17:58:16,Fede Elías,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2613,"Alerta!!!
Con espíritu dosmilero y bailes de fortnite llega @blink182 con su ""Darkside""
#CanalRoer #PopPunk #Rock #Blink182 https://t.co/dKFmARPfeq https://t.co/UIaydZ87WX",0,2019-08-28 17:53:29,Canal Roer,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2614,"Escúchenos y si les gusta, voten por la banda! #rock #xalapa #concurso 

Love/Hate https://t.co/qYv5JDOQZ5",0,2019-08-28 17:45:56,Jp Nápoles,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2615,"#Efemérides el #Rock 28 de agosto de 2006 la banda #IronMaiden lanza su álbum llamado ""A Matter Of Life And Death"". Fue el primer trabajo de la banda en ingresar al ""Top 10"" de la revista Billboard. https://t.co/jc1CjXcVXD",0,2019-08-28 17:43:29,\m/ (Möshe) \m/ ⑫,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2616,"Está abierto el plazo de matrícula para el próximo curso. + info https://t.co/Xrf0jX8dBr
#zaragoza #escuelademusica #clasesdeguitarra #rock #jazz #parquegoya #guitarra #musica #margenizquierda #musicaymovimiento #iniciacionmusical #clasesparaadultos #guitarraelectrica #bajo https://t.co/KlvO130KAd",1,2019-08-28 17:40:31,Todo Concuerda,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2617,"Vamos ajustando tuercas para lo nuevo que se viene!!🎙🎚💣
📷@mnarduzzi
-
-
-
-
-
#nuevo #novedades #nodigasnada #grabacion #disco #disco2019 #estudio #disconuevo #punk #pop #rock #punkcaliforniano #california… https://t.co/TGs3lrIvk2",0,2019-08-28 17:40:04,No Digas Nada,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2618,"@KNOTFEST @forcefestival cada vez más cerca, ya tienen sus boletos? 
#Forcefest #Knotfest #BuenosDiasMundo #rock #Metal
https://t.co/01SNIE3Hto",0,2019-08-28 17:36:23,Fotorock21,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2619,"Viva la música!! #TokaMusic
#music #guitar #musicshop #tokafan #musiclovers #musicosunidos #guitarplayer #joyformusic #folk #jazz #instrumentosmusicales #rock #livemusic #musicshop #violin #drums #musicians 
#musico #musiclife #musicbox #musicislife
#musicosenlanaturaleza #Pvr https://t.co/EAHLOMlnrC",1,2019-08-28 17:35:17,Toka Music,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2620,Próximo sábado en la inauguración del srrockcln ! #ultrasonicoband #rock #envivo #rockbands #culiacán en Señor Rock Culiacán https://t.co/9wfbrYt5IC,0,2019-08-28 17:35:09,Ultrasónico,"{'type': 'Point', 'coordinates': [24.7971464, -107.40089744]}","{'type': 'Point', 'coordinates': [-107.40089744, 24.7971464]}","{'iso_language_code': 'es', 'result_type': 'recent'}"
2621,"🔽
Con la plata baila el mono, y los curitas más...
🤘
#cytrockec
#conciertosderock
#conciertosytocadas
#rockecuatoriano
#rock
#chullavidaroqueando https://t.co/6exREtav9D",0,2019-08-28 17:31:13,ConciertosyTocadas RockEc,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2622,"¿Qué pasó con tu lado #emo?

#rock #lifestyle #girlpower # https://t.co/dkcvnpL0J9",0,2019-08-28 17:26:28,Chicas Rockeras,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2623,"YA CONOCES NUESTRA SERIE DE THE DOORS?

Si aún no lo has hecho, no lo dudes! Son cinco capítulos y aborda toda la historia del Rey Lagarto @JimMorrison y compañía.

Para verla #DaleClick 👇🏽👇🏽👇🏽

https://t.co/6xsWvmMwEr

#TheDoors #HiRockSeries #Rock #MusicMonday #bts #VIDEO #jim https://t.co/qYFrQMwTwE",19,2019-08-28 17:24:26,Hi Rock! (Historia del rock),,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2624,"--&gt; https://t.co/aeOJJVwkOv
Los australianos #ThFaim vuelven a #Madrid y #Barcelona para presentar su debut ""State of Mind"".
#rock https://t.co/Ywn1KNqVmw",1,2019-08-28 17:22:13,Nos vemos en Primera Fila,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2625,"@ricardosouleok paso por el #rockdefogón 😱y dejo esta versión acústica de #librossapienciales de #voxdei INCREÍBLE 🔥
⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀
@TanoNieto @RuloGomezOK #baso15años #voxdei #rock #rocknacional https://t.co/D9wCvdL0QN",2,2019-08-28 17:20:52,Banda Soporte,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2626,"En días...Llegan a @LaTrastiendaBA
 @valerialynch @Mariano47207630 #LaPendeDeUnHilo 
#RompeCabezas #Rock 
🎸🎸🎸🎸🎸🎸🎸🎸🎸 
No te quedes afuera como yo😓 https://t.co/6mO87syx7w",3,2019-08-28 17:16:55,Daniela Z,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2627,"KARNE CRUDA y A.R.D.E.N  en el SAN MIGUELUCO ROCK - 27 de septiembre
https://t.co/qJ28ibplXR
#punk #punkrock #rock #hardcore https://t.co/DxfRX9veKZ",1,2019-08-28 17:15:25,Bicho Raro Records,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2628,#NowPlaying @radio3_rne 6 x 3 - Los Simpsons son rockeros - 09/09/14 https://t.co/B2EpK9mddY via @ivoox #np #iVoox #Podcast #Rock #TheSimpsons https://t.co/n2Uu2oab33 https://t.co/XMm2Vfri2v,0,2019-08-28 17:12:48,Francesc García Grimau,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2629,"🖤Te amo pero lo peor de amarte es que no me amas pero aunque no me ames💔
#like4follow #followforfollow #followback #follow4follow #follow #like4like #likesforlikes #like #rock #punk #heavymetal #metal #scene #emo #alternative #goth #gothic #love #loveislove #LoveMe #loveit 🖤💔",0,2019-08-28 17:09:39,Gerä Goz 🦋,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2630,"Un poquito de rock del bueno!! #ananken #rock #Karma

https://t.co/sWR3vHJ0OY",0,2019-08-28 17:08:07,Salvador Gutierrez,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2631,"¡Te deseamos un feliz miércoles con nuestra #frasedelasemana! 😉

#CasadelaMúsica #Música #FrasedelaSemana #Miércoles #Agosto #Conciertos #recitales #Entretenimiento #Quito #Rock #Pop #Jazz #Alternativa #Clásica #Tradicional #Electro #Tango #Candombe #Samba #Pasillo https://t.co/btn8VxwEHQ",0,2019-08-28 17:05:05,Casa de la Música,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2632,"(2014) Tomando un ronpamperovzla en el lanzamiento de @z3lapelicula de @fernandobatoni, dirigida por @elchinosoles en el cculturalchacao .
.
#AlejandroAdrián #Zapato3 #VueloSobreTi #ElChinoSoles #Rock #Cine #Film… https://t.co/r4JnaNlIlz",0,2019-08-28 17:03:56,Alejandro Adrián,"{'type': 'Point', 'coordinates': [10.49786548, -66.84379756]}","{'type': 'Point', 'coordinates': [-66.84379756, 10.49786548]}","{'iso_language_code': 'es', 'result_type': 'recent'}"
2633,"Dicen por ahí que este Viernes BJ Sala explota 🎉🎊y La Kombi Vieja no podía faltar! 🍻
Conseguí tu anticipada por MP.
""La Kombi Vieja, empieza a sonar...""🎶🇺🇾✌🏽🍻
Y ahora también en la capital papá!!!
#rock #rockuruguayo #amigos #bandasderock #lakombivieja #BJSala #Montevideo https://t.co/CYOfe8AqEE",0,2019-08-28 17:02:14,La Kombi Vieja (Banda),,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2634,"Les presento mi nuevo ciclo musical: CARICIAS SIGNIFICATIVAS. Todos los jueves de septiembre en #FinisterreSocialclub, Volta 363, San Antonio De #Padua. Entrada gratis. 
Lxs espero amigues del #oeste y otras partes.
🎨DG Entidad Animada.
#indie #rock #CicloCariciasSignificativas https://t.co/YN0jlVEUcs",2,2019-08-28 17:00:03,Juan,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2635,"El género urbano ha sido blanco de críticas por denostar a la mujer; sin embargo, en otros géneros musicales también impera la violencia de género
#Reggaeton #Rock #Música 
https://t.co/nqEXxF5Qrj https://t.co/8nkC6l1kmj",0,2019-08-28 17:00:00,Periódico 5inco,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2636,Miércoles modo terraceo desde las 20h 🤘🔥 Let's Rock #villalba #colladovillalba #musica #rock  #miercoles #wenesday #colladovillalba #rock #music #musica #rockandroll  #sierrademadrid #rockbar #rockbarVillalba #rockbarsierra #pubvillalba #barvillalba #crucedecaminos #terraceo https://t.co/nMdyLMWVgC,0,2019-08-28 16:56:10,CRUCE DE CAMINOS,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2637,"💥 Hey raza!! 
🐍Estamos a 2 días para que puedan escuchar nuestro 3er sencillo ""El_Contrato_"" 📄
🤘 Para ser de los primeros en escucharlo den clic en el link de PRE-SAVE ⬇️
https://t.co/AqhbkJt1Qw

#Rock #MississippiQueens #music #rockband #RockEnEspañol #RockRegio #RockLatino https://t.co/ukX8Bmb6hJ",4,2019-08-28 16:50:39,Mississippi Queens,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2638,"Empamos a tocar #NothingElseMatters @Metallica #partituraspiano
#rock #cover #pianista #coversong #OTCastingFinal #YAMAHA https://t.co/htLpkcaJWX",0,2019-08-28 16:49:38,natalia diaz,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2639,"...Caballero del Monte - @CaballeroCDM - Paraná - Entre Ríos - Argentina...
.
.
.
#show #fest #concierto #recital #caballerodelmonte #rock #folk #tripfolk #music #bandasargentinas #musicos #davidlescanofotografo… https://t.co/CboGVK9qTS",0,2019-08-28 16:47:08,David Lescano,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2640,Recuerdalo ser para siempre el reflejo de tu sentir 🤘🤘🤘🤘🤘#malon #remerasderock  #rock #frasesderock #claudiooconnor #heavymetal #claudiostrunz  #tanoromano #heavymetalband #rock  #metalargento #Cordoba #nuevacordoba #locurascordoba https://t.co/4oPtSGkibc,0,2019-08-28 16:45:16,Locuras Córdoba,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2641,"¡En el 50º aniversario de THE DOORS, vuelve a Madrid su mejor banda tributo: THE RISIN´DOORS! ¿Quieres venir a verles? Te esperamos en SALA CARACOL MADRID el 27 de septiembre -- https://t.co/dtT44tPLjF 

#musica #kpop #concert #rock #instarock #music #genre https://t.co/L0dUmCfV38",0,2019-08-28 16:41:52,Sala Caracol,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2642,"Tú, si tú.   
Foto: @estanisheva  con:  josdrummer @BorjaTRBringas @bringasmusic @pitflanagan           #fiera #bringas #bringasmusic #rock #camerino #vamosaternerquellevarnosmaldenuevo #bilborock https://t.co/SM58jVyJmh",0,2019-08-28 16:41:18,Bringas,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2643,"👉🎤 Entrevista a Benito Cerati: “El arte empieza a responder al contexto social”

https://t.co/xFcOBbrei8

#serargentino #musico #rock #cerati #benitocerati #entrevista #unisex #argentina #argentinos #argenitno @BenitoCerati #arte #artista #Gustavocerati @Vanity_Sexx",0,2019-08-28 16:31:30,Ser Argentino,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2644,"#terror #aventura #acción #fantasía #monstruos #kindleUnlimited  #Rock #HeavyMetal #RockRadical #MovidaMadrileña #Folklore #Donostia
Participo en #PremioLiterario2019
Nueva novela de:
https://t.co/KQtQzUko9M

«El tesoro de Nita: El lenguaje de la tierra»

https://t.co/mguh9avVXM https://t.co/1hlg7nqf7Y",0,2019-08-28 16:30:20,Jorge Garcia Garrido,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2645,"@RamiroQuinteros presenta “#AdiósAmigosAdiós!, un tema donde se entrelazan el sonido clásico del #rock con una letra profunda que habla de la experiencia migratoria que sufren miles de personas en todo el mundo.  https://t.co/4pop3pUz23

Más info https://t.co/iYYGth82Df",0,2019-08-28 16:16:58,HERTZ STEREO RADIO,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2646,Hoy es el cumpleaños de nuestro bajista. Esta hecho un chaval! #bass #bassist #enfermoimaginario #indie #rock https://t.co/DFCF8dO91S,0,2019-08-28 16:15:55,Enfermo Imaginario,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2647,"#UnDiaComoHoy #Espectaculos #Musica #Efemerides #28DeAgosto de 1969 nace el actor, cómico y músico estadunidense #JackBlack. Junto a su amigo, Kyle Gass, forma el grupo de #rock #TenaciousD, También es la voz de Po en las películas de ""Kung Fu Panda"". https://t.co/D0KH3SaPpF",0,2019-08-28 16:11:00,Dañiel VCT,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2648,"Dark Magic 🔥
.
Fuego y Sangre. 
.
.
.
.
#Bohle #HeavyRock #DarkMagic #FuegoySangre #FireAndBlood #Rock #HardRock #Metal #HeavyMetal #RockChileno #MetalChileno #RocknRoll #music #instamusic #lyrics #loveformusic… https://t.co/OpMTEUXsXh",0,2019-08-28 16:09:27,Bohle - Heavy Rock,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2649,"#Repost @animainside (get_repost)
・・・
Les esperamos éste sábado a la 190 laferiadeloja  junto a bajo_suenos y otras increíbles bandas locales 🤟🤟
#Longev
#Kamaleonica
#FourKicks
#Loja #Ecuador #Rock #Pop #Raggae… https://t.co/imA0ZUqsib",2,2019-08-28 16:09:17,André Pazmiño,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2650,"Amigos colegas y camaradas les recuerdo que pueden disfrutar de mi material en Spotify , no dejen de mi material pues es genial y de gran calidad ! 
Y preparen e para la tercera entrega ! 
La CALIDAD ante Todo ✌🏻️😎🎸#Lorenzshred #Ironbeast #steelwings #rock #metal #shred https://t.co/LE0YApjmll",1,2019-08-28 16:00:59,JoseJuanGarciaAngel (LORENZSHRED),,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2651,"Echando la tarde con Nacho
#nachovegas #recordvinyl #vinylscollection #rock #vinylstagram #lanegrashop #tiendasdediscos #LaProspe #Madrid https://t.co/Hdzz0xxknL",0,2019-08-28 16:00:48,La Negra,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2652,"#FelizMiércoles Un día como hoy, 28 de Agosto pero de 1988. #Caifanes lanza su álbum homónimo, también conocido como Volumen I. Fue grabado en Diciembre de 1987 a Febrero de 1988. #80s #Efemerides #Mexicano #Rock 

*Una joya! https://t.co/VRwSUToPPy",17,2019-08-28 15:59:50,Betty Ayala,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2653,"Qué tal les han parecido hasta el momento los estrenos de las Sesiones SubValpo?
Todo en YouTube!
El Viernes, como siempre, liberamos otro más!
Salud 🍻🥃
.
.
.
#rocknroll #rockbands #rock #rockchileno #rockband… https://t.co/MV3hg5JC29",0,2019-08-28 15:53:02,NitroHell,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2654,Este próximo sábado en #soma la #musica de token_selekta con jungletoasters #guatemala #bares #nightlife #rock #indie #indierock #party #livemusic #dj #dance #beer #cerveza #craftbeer #centrohistorico #rockandroll… https://t.co/uDfDo1FfUW,1,2019-08-28 15:50:01,Soma Zona 1,"{'type': 'Point', 'coordinates': [14.63854005, -90.51565618]}","{'type': 'Point', 'coordinates': [-90.51565618, 14.63854005]}","{'iso_language_code': 'es', 'result_type': 'recent'}"
2655,"Alerta!!!
Exelente vídeo con dedicatoria de @liamgallagher"" One of us"" 
#Rock #CanalRoer #LiamGallagher 
https://t.co/yCXcYBcsRk https://t.co/3eNA8PW5SN",0,2019-08-28 15:49:36,Canal Roer,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2656,"Les esperamos éste sábado a la 190 laferiadeloja  junto a bajo_suenos y otras increíbles bandas locales 🤟🤟
#Longev
#Kamaleonica
#FourKicks
#Loja #Ecuador #Rock #Pop #Raggae #FeriaDeLoja en Loja, Ecuador https://t.co/L0zoEVjGlQ",2,2019-08-28 15:49:05,Anima Inside,"{'type': 'Point', 'coordinates': [-3.9833, -79.2]}","{'type': 'Point', 'coordinates': [-79.2, -3.9833]}","{'iso_language_code': 'es', 'result_type': 'recent'}"
2657,Este próximo viernes 30 en #soma celebramos toolmusic y #fearinoculum completo #musica #guatemala #bares #nightlife #rock #indie #indierock #party #livemusic #dj #dance #beer #cerveza #craftbeer #centrohistorico… https://t.co/d6Mk0KtRyp,1,2019-08-28 15:48:39,Soma Zona 1,"{'type': 'Point', 'coordinates': [14.63854005, -90.51565618]}","{'type': 'Point', 'coordinates': [-90.51565618, 14.63854005]}","{'iso_language_code': 'es', 'result_type': 'recent'}"
2658,"Saboreando aún la actuación que nos regaló en el @CanelaParty 🎉🤘, reseño para @mondo_sonoro lo último de @MattielBrown, ✨""#SatisFactory""✨ https://t.co/VOIApjv8pe #MondoSonoro #críticas #discos #review #music #Rock #country #garage #punk #pop #funk #MATTIEL 🔥🔥🔥",2,2019-08-28 15:48:21,David Pérez Marín,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2659,Este próximo jueves en #soma la #musica de #cabore y #anagrama #guatemala #bares #nightlife #rock #indie #indierock #party #livemusic #dj #dance #beer #cerveza #craftbeer #centrohistorico #rockandroll #pub… https://t.co/D0m2etGWyO,1,2019-08-28 15:47:12,Soma Zona 1,"{'type': 'Point', 'coordinates': [14.63854005, -90.51565618]}","{'type': 'Point', 'coordinates': [-90.51565618, 14.63854005]}","{'iso_language_code': 'es', 'result_type': 'recent'}"
2660,"Con un gran equipo, El resultado como siempre una bomba repleta de talento para que todos disfruten!! labandadegeorge, @NatiSantander #artistasunidosig #crossover #salsa #vallenato #merengue #regueton #anglo #rock… https://t.co/5rNi0nUdu6",0,2019-08-28 15:45:54,Edwin cabrera pelaez,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2661,"¡A Rockear el Miércoles🤘🏻!

La Imagen pertenece a  daamibustos // @JazminACarrizo 😉

#Drummer #baterista #Rock #bateristasargentinos #Musica pickpalos @suicidaltrend @Solidrums https://t.co/cN4L3OQ3gO",0,2019-08-28 15:44:26,Rodri_,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2662,"Con un gran equipo, El resultado como siempre una bomba repleta de talento para que todos disfruten!! labandadegeorge, @NatiSantander #artistasunidos #crossover #salsa #vallenato #merengue #regueton #anglo #rock… https://t.co/aetnPRY2lB",0,2019-08-28 15:42:27,Edwin cabrera pelaez,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2663,@yaparateoficial #hastaqueteconoci Me dí cuenta q el #Rock es mi vida.. @ninoconbarba @inakialvarez @yosoyalexgarza @los40mx @Bazookajoeradio @facufacundo @Los40Gdl #FelizMiercoles,1,2019-08-28 15:40:20,Wuero Sotelo,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2664,".@MonovisionOk “Se Fue Un Tren”.
En vivo en Red Moskito Radio / @livingsessionrm .

🎬Video completo: https://t.co/S4u46DW8Sc

Producción 🎥🎛: @rmoskitorecords .

#rock #blues #rocknacional https://t.co/VIWbdyOfRv",3,2019-08-28 15:37:54,Red Moskito Radio,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2665,"Programación del Circuito Estable de Música en Vivo (CEMV)⠀⠀⠀
Lunes 26, Martes 27, Miércoles 28, jueves 29, viernes 30, sábado 31 de agosto y domingo 1 de septiembre

Mirá las fechas en https://t.co/17v4wzUk24

#MusicaenVivo #INAMU #CEMV #Tango #Folclore #Rock #Jazz #Pop https://t.co/N4JsVVz4ng",0,2019-08-28 15:33:23,INAMU Argentina,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
2666,"#UnDíaComoHoy pero de 1988 se publica el sencillo de @Metallic, ""Harvester of Sorrow"".
🤘🔥🎶

#Metal #Música #JimmyWess #Rock #Efemerides 

https://t.co/k9A8y1Aunx",1,2019-08-28 15:33:22,JimmyWess,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
